site,plot,common.name,scientific.name,family,assessment.method,season,recapture,lifestyle,date
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2022,,terrestrial,30/10/2022
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2022,y,terrestrial,30/10/2022
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2022,,arboreal,30/10/2022
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetB,Spotted Tree Goanna,Varanus scalaris,Varanidae,funnel,spring.2022,,arboreal,30/10/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,funnel,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2022,,terrestrial,30/10/2022
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2022,,arboreal,30/10/2022
Mourachan,DryA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,funnel,spring.2022,,terrestrial,3/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,incidentals,spring.2022,,terrestrial,3/11/2022
Mourachan,DryB,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,3/11/2022
Mourachan,DryB,Eastern Morethia,Morethia boulengeri,Scincidae,pitfall,spring.2022,,terrestrial,3/11/2022
Mourachan,DryB,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,3/11/2022
Mourachan,DryB,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,3/11/2022
Mourachan,DryB,Nobbi Dragon,Diporiphora nobbi,Agamidae,pitfall,spring.2022,,terrestrial,3/11/2022
Mourachan,DryB,Robust Ctenotus,Ctenotus robustus,Scincidae,pitfall,spring.2022,,terrestrial,3/11/2022
Mourachan,WetA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,3/11/2022
Mourachan,WetA,Burton's Legless Gecko,Lialis burtonis,Pygopodidae,funnel,spring.2022,,terrestrial,3/11/2022
Mourachan,WetA,Eastern Morethia,Morethia boulengeri,Scincidae,funnel,spring.2022,,terrestrial,3/11/2022
Mourachan,WetB,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,3/11/2022
Mourachan,DryA,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2022,,terrestrial,4/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,,terrestrial,4/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,spotlighting,spring.2022,,terrestrial,5/11/2022
Mourachan,WetA,Robust Ctenotus,Ctenotus robustus,Scincidae,funnel,spring.2022,,terrestrial,4/11/2022
Mourachan,WetA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,pitfall,spring.2022,,terrestrial,4/11/2022
Mourachan,WetA,Lace Goanna,Varanus varius,Varanidae,camera,spring.2022,,terrestrial,4/11/2022
Mourachan,WetA,Lace Goanna,Varanus varius,Varanidae,camera,spring.2022,,terrestrial,4/11/2022
Mourachan,WetB,Ragged Snake-eye Skink,Cryptoblepharus pannosus,Scincidae,pitfall,spring.2022,,arboreal,4/11/2022
Mourachan,WetB,Iridescent Litter Skink,Lygisaurus foliorum,Scincidae,pitfall,spring.2022,,terrestrial,4/11/2022
Mourachan,WetB,Eastern Morethia,Morethia boulengeri,Scincidae,pitfall,spring.2022,,terrestrial,4/11/2022
Mourachan,DryA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,spotlighting,spring.2022,,terrestrial,6/11/2022
Mourachan,DryA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,spotlighting,spring.2022,,terrestrial,6/11/2022
Mourachan,DryA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,spotlighting,spring.2022,,terrestrial,6/11/2022
Mourachan,DryA,Lace Goanna,Varanus varius,Varanidae,camera,spring.2022,,terrestrial,5/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,,terrestrial,5/11/2022
Mourachan,DryB,Common Bandy Bandy,Vermicella annulata,Elapidae,incidentals,spring.2022,,terrestrial,5/11/2022
Mourachan,DryB,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2022,,terrestrial,5/11/2022
Mourachan,WetA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,spotlighting,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,incidentals,spring.2022,,terrestrial,5/11/2022
Mourachan,WetA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,pitfall,spring.2022,,terrestrial,5/11/2022
Mourachan,WetA,Robust Ctenotus,Ctenotus robustus,Scincidae,funnel,spring.2022,,terrestrial,5/11/2022
Mourachan,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,spring.2022,,arboreal,5/11/2022
Mourachan,WetB,Dwyer's Snake,Suta dwyeri,Elapidae,spotlighting,spring.2022,,terrestrial,6/11/2022
Mourachan,WetB,Iridescent Litter Skink,Lygisaurus foliorum,Scincidae,pitfall,spring.2022,,terrestrial,5/11/2022
Mourachan,WetB,Robust Ctenotus,Ctenotus robustus,Scincidae,funnel,spring.2022,,terrestrial,5/11/2022
Mourachan,WetB,Red-naped Snake,Furina diadema,Elapidae,funnel,spring.2022,,terrestrial,5/11/2022
Mourachan,DryA,Inland Snake-eye Skink,Cryptoblepharus australis,Scincidae,pitfall,spring.2022,,arboreal,6/11/2022
Mourachan,DryA,Common Bandy Bandy,Vermicella annulata,Elapidae,funnel,spring.2022,,terrestrial,6/11/2022
Mourachan,DryA,Eastern Stone Gecko,Diplodactylus vittatus,Diplodactylidae,pitfall,spring.2022,,arboreal,6/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,,terrestrial,6/11/2022
Mourachan,DryB,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Eastern Stone Gecko,Diplodactylus vittatus,Diplodactylidae,spotlighting,spring.2022,,arboreal,7/11/2022
Mourachan,WetA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,spotlighting,spring.2022,,terrestrial,7/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,funnel,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Yellow-sided Ctenotus,Ctenotus ingrami,Scincidae,funnel,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Eastern Morethia,Morethia boulengeri,Scincidae,pitfall,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Lace Goanna,Varanus varius,Varanidae,camera,spring.2022,,terrestrial,6/11/2022
Mourachan,WetA,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2022,,terrestrial,6/11/2022
Mourachan,WetB,Dwyer's Snake,Suta dwyeri,Elapidae,funnel,spring.2022,,terrestrial,6/11/2022
Mourachan,WetB,Robust Ctenotus,Ctenotus robustus,Scincidae,funnel,spring.2022,,terrestrial,6/11/2022
Mourachan,WetB,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,6/11/2022
Mourachan,WetB,Iridescent Litter Skink,Lygisaurus foliorum,Scincidae,funnel,spring.2022,,terrestrial,6/11/2022
Mourachan,WetB,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2022,,terrestrial,6/11/2022
Mourachan,DryA,Ocellated Velvet Gecko,Oedura monilis,Diplodactylidae,spotlighting,spring.2022,,terrestrial,8/11/2022
Mourachan,DryA,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,spotlighting,spring.2022,,arboreal,8/11/2022
Mourachan,DryA,Common Bandy Bandy,Vermicella annulata,Elapidae,funnel,spring.2022,,terrestrial,7/11/2022
Mourachan,DryA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,7/11/2022
Mourachan,DryB,Robust Ctenotus,Ctenotus robustus,Scincidae,funnel,spring.2022,,terrestrial,7/11/2022
Mourachan,DryB,Dwarf Three-toed Slider,Lerista timida,Scincidae,pitfall,spring.2022,,terrestrial,7/11/2022
Mourachan,DryB,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,7/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,spotlighting,spring.2022,,terrestrial,8/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,spotlighting,spring.2022,,terrestrial,8/11/2022
Mourachan,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2022,,arboreal,8/11/2022
Mourachan,DryB,Eastern Spiny-tailed Gecko,Strophurus williamsi,Diplodactylidae,incidentals,spring.2022,,arboreal,7/11/2022
Mourachan,DryB,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,pitfall,spring.2022,,terrestrial,7/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,,terrestrial,7/11/2022
Mourachan,DryB,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2022,,terrestrial,7/11/2022
Mourachan,DryB,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2022,,terrestrial,7/11/2022
Mourachan,WetA,Ragged Snake-eye Skink,Cryptoblepharus pannosus,Scincidae,cover board,spring.2022,,arboreal,7/11/2022
Mourachan,WetA,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2022,,terrestrial,7/11/2022
Mourachan,DryA,Eastern Stone Gecko,Diplodactylus vittatus,Diplodactylidae,incidentals,spring.2022,,arboreal,8/11/2022
Mourachan,DryA,Spotted Slider,Lerista punctatovittata,Scincidae,pitfall,spring.2022,,terrestrial,8/11/2022
Mourachan,DryA,Eastern Stone Gecko,Diplodactylus vittatus,Diplodactylidae,spotlighting,spring.2022,,arboreal,9/11/2022
Mourachan,DryA,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,spotlighting,spring.2022,,terrestrial,9/11/2022
Mourachan,DryA,Dwarf Three-toed Slider,Lerista timida,Scincidae,spotlighting,spring.2022,,terrestrial,9/11/2022
Mourachan,DryA,Dwarf Three-toed Slider,Lerista timida,Scincidae,incidentals,spring.2022,,terrestrial,8/11/2022
Mourachan,DryA,Lace Goanna,Varanus varius,Varanidae,camera,spring.2022,,terrestrial,8/11/2022
Mourachan,DryB,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,,terrestrial,8/11/2022
Mourachan,WetA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,incidentals,spring.2022,,terrestrial,8/11/2022
Mourachan,WetA,Eastern Morethia,Morethia boulengeri,Scincidae,pitfall,spring.2022,,terrestrial,8/11/2022
Mourachan,WetA,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,incidentals,spring.2022,,terrestrial,8/11/2022
Mourachan,WetA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,spotlighting,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,spotlighting,spring.2022,y,terrestrial,9/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,spotlighting,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,spotlighting,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Eastern Morethia,Morethia boulengeri,Scincidae,pitfall,spring.2022,,terrestrial,8/11/2022
Mourachan,WetA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,8/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,y,terrestrial,8/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,pitfall,spring.2022,,terrestrial,8/11/2022
Mourachan,WetA,Macquarie River Turtle,Emydura macquarii,Chelidae,incidentals,spring.2022,,terrestrial,8/11/2022
Mourachan,WetA,Macquarie River Turtle,Emydura macquarii,Chelidae,incidentals,spring.2022,,terrestrial,8/11/2022
Mourachan,WetB,Eastern Morethia,Morethia boulengeri,Scincidae,funnel,spring.2022,,terrestrial,8/11/2022
Mourachan,WetB,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,funnel,spring.2022,,terrestrial,8/11/2022
Mourachan,WetB,Box-patterned Ground Gecko,Lucasium steindachneri,Diplodactylidae,pitfall,spring.2022,,terrestrial,8/11/2022
Mourachan,WetB,Lace Goanna,Varanus varius,Varanidae,camera,spring.2022,,terrestrial,8/11/2022
Mourachan,DryA,Dwarf Three-toed Slider,Lerista timida,Scincidae,funnel,spring.2022,,terrestrial,9/11/2022
Mourachan,DryA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,9/11/2022
Mourachan,DryB,Nobbi Dragon,Diporiphora nobbi,Agamidae,incidentals,spring.2022,,terrestrial,9/11/2022
Mourachan,DryB,Nobbi Dragon,Diporiphora nobbi,Agamidae,incidentals,spring.2022,,terrestrial,9/11/2022
Mourachan,DryB,Iridescent Litter Skink,Lygisaurus foliorum,Scincidae,pitfall,spring.2022,,terrestrial,9/11/2022
Mourachan,DryB,Eastern Morethia,Morethia boulengeri,Scincidae,pitfall,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Eastern Morethia,Morethia boulengeri,Scincidae,funnel,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Eastern Morethia,Morethia boulengeri,Scincidae,funnel,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Eastern Morethia,Morethia boulengeri,Scincidae,funnel,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,funnel,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Eastern Beaked Gecko,Rhynchoedura ormsbyi,Diplodactylidae,funnel,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Eastern Morethia,Morethia boulengeri,Scincidae,incidentals,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Macquarie River Turtle,Emydura macquarii,Chelidae,incidentals,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Macquarie River Turtle,Emydura macquarii,Chelidae,incidentals,spring.2022,,terrestrial,9/11/2022
Mourachan,WetA,Brown-blazed Wedgesnout Ctenotus,Ctenotus allotropis,Scincidae,pitfall,spring.2022,,terrestrial,9/11/2022
Mourachan,WetB,Iridescent Litter Skink,Lygisaurus foliorum,Scincidae,pitfall,spring.2022,,terrestrial,9/11/2022
Mourachan,WetB,Eastern Morethia,Morethia boulengeri,Scincidae,funnel,spring.2022,,terrestrial,9/11/2022
Duval,DryA,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryA,Weasel Skink,Saproscincus mustelinus,Scincidae,funnel,spring.2022,,terrestrial,13/11/2022
Duval,DryA,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryA,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryA,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryA,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryA,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,funnel,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Delicate Skink,Lampropholis delicata,Scincidae,funnel,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Garden Skink,Lampropholis guichenoti,Scincidae,funnel,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryB,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,funnel,spring.2022,,terrestrial,13/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,funnel,spring.2022,,terrestrial,13/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetA,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Weasel Skink,Saproscincus mustelinus,Scincidae,funnel,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Weasel Skink,Saproscincus mustelinus,Scincidae,funnel,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,WetB,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,13/11/2022
Duval,DryA,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,14/11/2022
Duval,DryA,Garden Skink,Lampropholis guichenoti,Scincidae,pitfall,spring.2022,,terrestrial,14/11/2022
Duval,DryA,Weasel Skink,Saproscincus mustelinus,Scincidae,funnel,spring.2022,,terrestrial,14/11/2022
Duval,DryA,Delicate Skink,Lampropholis delicata,Scincidae,funnel,spring.2022,,terrestrial,14/11/2022
Duval,DryA,Weasel Skink,Saproscincus mustelinus,Scincidae,funnel,spring.2022,,terrestrial,14/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,14/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,14/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,funnel,spring.2022,,terrestrial,14/11/2022
Duval,DryB,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,14/11/2022
Duval,DryB,Weasel Skink,Saproscincus mustelinus,Scincidae,pitfall,spring.2022,,terrestrial,14/11/2022
Duval,DryB,Delicate Skink,Lampropholis delicata,Scincidae,pitfall,spring.2022,,terrestrial,14/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,funnel,spring.2022,,terrestrial,14/11/2022
Duval,WetA,Blackish Blind Snake,Anilios nigrescens,Typhlopidae,pitfall,spring.2022,,terrestrial,14/11/2022
Duval,WetA,Weasel Skink,Saproscincus mustelinus,Scincidae,funnel,spring.2022,,terrestrial,14/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,funnel,spring.2022,,terrestrial,14/11/2022
Duval,WetA,Garden Skink,Lampropholis guichenoti,Scincidae,funnel,spring.2022,,terrestrial,14/11/2022
